rank,name,url,content_richness_score,article_length,section_count,infobox_field_count,image_count,reference_count,limited_content
3524,Fairbury station,https://en.wikipedia.org/wiki/Fairbury_station,38.69,3736,1,16,0,2,false
3525,Ordinariate for Eastern Catholic faithful,https://en.wikipedia.org/wiki/Ordinariate_for_Eastern_Catholic_faithful,38.73,4417,3,0,0,1,false
3526,Francesco Martelli (bishop),https://en.wikipedia.org/wiki/Francesco_Martelli_(bishop),38.74,2941,3,6,0,2,false
3527,Advisory jury,https://en.wikipedia.org/wiki/Advisory_jury,38.74,3640,2,0,0,4,false
3528,Žnjidarići,https://en.wikipedia.org/wiki/%C5%BDnjidari%C4%87i,38.74,2478,2,12,0,3,false
3529,Barreirinha,https://en.wikipedia.org/wiki/Barreirinha,38.75,3437,2,8,0,2,false
3530,"Sullivan, Ohio","https://en.wikipedia.org/wiki/Sullivan,_Ohio",38.76,2228,2,0,2,5,false
3531,"Here, Prozor","https://en.wikipedia.org/wiki/Here,_Prozor",38.76,3040,2,11,0,2,false
3532,Mirosternus tetragonus,https://en.wikipedia.org/wiki/Mirosternus_tetragonus,38.76,3043,1,10,0,5,false
3533,Onverwacht Group,https://en.wikipedia.org/wiki/Onverwacht_Group,38.77,3628,2,11,0,1,false
3534,Frederiksstaden,https://en.wikipedia.org/wiki/Frederiksstaden,38.77,2826,2,0,2,3,false
3535,"Jošanica, Tomislavgrad","https://en.wikipedia.org/wiki/Jo%C5%A1anica,_Tomislavgrad",38.78,2856,3,11,0,1,false
3536,Windham Village Historic District,https://en.wikipedia.org/wiki/Windham_Village_Historic_District,38.78,3179,2,10,0,2,false
3537,Tie,https://en.wikipedia.org/wiki/Tie,38.78,3257,6,0,0,0,false
3538,Worlingham Hall,https://en.wikipedia.org/wiki/Worlingham_Hall,38.79,3657,1,0,1,4,false
3539,Hermann Kuhnt,https://en.wikipedia.org/wiki/Hermann_Kuhnt,38.81,2841,2,0,2,3,false
3540,The Fourth Hand,https://en.wikipedia.org/wiki/The_Fourth_Hand,38.82,2867,2,13,0,2,false
3541,Gillian Bevan,https://en.wikipedia.org/wiki/Gillian_Bevan,38.83,3939,3,3,0,1,false
3542,Biryukovka,https://en.wikipedia.org/wiki/Biryukovka,38.83,3228,2,6,0,3,false
3543,"Dragićina, Čitluk","https://en.wikipedia.org/wiki/Dragi%C4%87ina,_%C4%8Citluk",38.83,3187,2,10,0,2,false
3544,"Koźmin, Pomeranian Voivodeship","https://en.wikipedia.org/wiki/Ko%C5%BAmin,_Pomeranian_Voivodeship",38.83,2698,2,10,0,3,false
3545,Gerry Allen,https://en.wikipedia.org/wiki/Gerry_Allen,38.83,3185,2,21,0,1,false
3546,1999 Tournament of the Americas squads,https://en.wikipedia.org/wiki/1999_Tournament_of_the_Americas_squads,38.83,5257,3,0,0,0,false
3547,Greg Wood (footballer),https://en.wikipedia.org/wiki/Greg_Wood_(footballer),38.83,3614,1,8,0,4,false
3548,Live: Barefoot at the Symphony,https://en.wikipedia.org/wiki/Live:_Barefoot_at_the_Symphony,38.84,2962,3,6,0,2,false
3549,Kudutl,https://en.wikipedia.org/wiki/Kudutl,38.86,2884,2,6,0,4,false
3550,Dale Carrico,https://en.wikipedia.org/wiki/Dale_Carrico,38.86,2946,2,0,0,7,false
3551,Jae-dong,https://en.wikipedia.org/wiki/Jae-dong,38.86,5245,1,5,0,2,false
3552,Inquiry (health journal),https://en.wikipedia.org/wiki/Inquiry_(health_journal),38.86,2430,2,13,0,3,false
3553,J. Torkel Wallmark,https://en.wikipedia.org/wiki/J._Torkel_Wallmark,38.87,3914,1,4,0,5,false
3554,Oswald Orth,https://en.wikipedia.org/wiki/Oswald_Orth,38.87,2963,2,8,0,3,false
3555,BP (disambiguation),https://en.wikipedia.org/wiki/BP_(disambiguation),38.87,3278,6,0,0,0,false
3556,Josefine Krengel,https://en.wikipedia.org/wiki/Josefine_Krengel,38.89,2508,2,9,0,4,false
3557,"Campigny, Calvados","https://en.wikipedia.org/wiki/Campigny,_Calvados",38.89,2244,2,18,0,3,false
3558,Chef John Besh's Family Table,https://en.wikipedia.org/wiki/Chef_John_Besh%27s_Family_Table,38.89,3952,1,6,0,4,false
3559,Michael D. Kohn,https://en.wikipedia.org/wiki/Michael_D._Kohn,38.9,2846,3,3,0,3,false
3560,Jakob Kölliker,https://en.wikipedia.org/wiki/Jakob_K%C3%B6lliker,38.94,3767,1,10,0,3,false
3561,Tikken Manus,https://en.wikipedia.org/wiki/Tikken_Manus,38.96,4289,1,0,0,6,false
3562,SEAQ,https://en.wikipedia.org/wiki/SEAQ,38.96,3399,2,0,0,5,false
3563,Daniil Marugin,https://en.wikipedia.org/wiki/Daniil_Marugin,38.98,2745,2,17,0,2,false
3564,Veyrier-du-Lac,https://en.wikipedia.org/wiki/Veyrier-du-Lac,38.98,2224,2,20,0,3,false
3565,"The Lawn (Nokesville, Virginia)","https://en.wikipedia.org/wiki/The_Lawn_(Nokesville,_Virginia)",38.99,3357,1,14,0,3,false
3566,Charles L. Brown,https://en.wikipedia.org/wiki/Charles_L._Brown,38.99,2975,2,0,0,7,false
3567,Elliottville Lower Mill,https://en.wikipedia.org/wiki/Elliottville_Lower_Mill,39.0,3494,2,8,0,2,false
3568,Center for Women in Law,https://en.wikipedia.org/wiki/Center_for_Women_in_Law,39.0,2221,2,0,1,6,false
3569,Gabriel Xavier Paul Koenigs,https://en.wikipedia.org/wiki/Gabriel_Xavier_Paul_Koenigs,39.0,3266,2,6,0,3,false
3570,Kenyan cricket team in Canada in 2009,https://en.wikipedia.org/wiki/Kenyan_cricket_team_in_Canada_in_2009,39.01,4437,3,5,0,0,false
3571,Green Grows the Vine,https://en.wikipedia.org/wiki/Green_Grows_the_Vine,39.01,2052,3,10,0,3,false
3572,Cona Lake,https://en.wikipedia.org/wiki/Cona_Lake,39.01,3974,1,5,1,2,false
3573,Steve Livermont,https://en.wikipedia.org/wiki/Steve_Livermont,39.02,3965,2,5,0,2,false
3574,Aðalvík,https://en.wikipedia.org/wiki/A%C3%B0alv%C3%ADk,39.03,4502,1,2,0,4,false
3575,"Atocha, Bolivia","https://en.wikipedia.org/wiki/Atocha,_Bolivia",39.04,5332,1,9,0,1,false
3576,Mykola Nakonechnyi,https://en.wikipedia.org/wiki/Mykola_Nakonechnyi,39.04,3855,2,23,0,0,false
3577,Fire & Damnation,https://en.wikipedia.org/wiki/Fire_%26_Damnation,39.07,3299,3,8,0,1,false
3578,Lesser included offense,https://en.wikipedia.org/wiki/Lesser_included_offense,39.09,3660,4,0,0,1,false
3579,Tom Bury,https://en.wikipedia.org/wiki/Tom_Bury,39.1,3025,1,14,0,4,false
3580,Juliano Valdi,https://en.wikipedia.org/wiki/Juliano_Valdi,39.1,3014,2,3,0,5,false
3581,List of highways numbered 165,https://en.wikipedia.org/wiki/List_of_highways_numbered_165,39.1,3119,7,0,0,0,false
3582,Parleboscq,https://en.wikipedia.org/wiki/Parleboscq,39.13,2030,2,16,0,4,false
3583,Aiken Stand Complex,https://en.wikipedia.org/wiki/Aiken_Stand_Complex,39.14,3385,2,9,0,2,false
3584,Lemuel Roscoe Cleveland,https://en.wikipedia.org/wiki/Lemuel_Roscoe_Cleveland,39.14,5597,1,0,0,3,false
3585,"Minister of Culture, Tourism and the Environment (Angola)","https://en.wikipedia.org/wiki/Minister_of_Culture,_Tourism_and_the_Environment_(Angola)",39.15,2674,3,0,0,5,false
3586,Tonás,https://en.wikipedia.org/wiki/Ton%C3%A1s,39.16,3912,1,0,0,8,false
3587,"Geumgok-dong, Seongnam","https://en.wikipedia.org/wiki/Geumgok-dong,_Seongnam",39.17,2580,2,0,2,4,false
3588,Shen ring,https://en.wikipedia.org/wiki/Shen_ring,39.17,3339,2,0,3,2,false
3589,Meryasovo,https://en.wikipedia.org/wiki/Meryasovo,39.18,3311,2,6,0,3,false
3590,Vozrozhdeniye (album),https://en.wikipedia.org/wiki/Vozrozhdeniye_(album),39.2,3199,3,9,0,1,false
3591,Mayamiko Nkoloma,https://en.wikipedia.org/wiki/Mayamiko_Nkoloma,39.2,2813,2,7,0,4,false
3592,Albert Agar,https://en.wikipedia.org/wiki/Albert_Agar,39.22,3300,1,11,0,4,false
3593,Grzegorz Stellak,https://en.wikipedia.org/wiki/Grzegorz_Stellak,39.22,3684,2,7,0,2,false
3594,Madadgaar,https://en.wikipedia.org/wiki/Madadgaar,39.22,2827,4,11,0,0,false
3595,Günther C. Kirchberger,https://en.wikipedia.org/wiki/G%C3%BCnther_C._Kirchberger,39.23,4065,3,0,1,0,false
3596,Renung,https://en.wikipedia.org/wiki/Renung,39.24,2023,2,17,0,4,false
3597,Manchete (magazine),https://en.wikipedia.org/wiki/Manchete_(magazine),39.25,3576,1,9,0,4,false
3598,Irina Azizyan,https://en.wikipedia.org/wiki/Irina_Azizyan,39.26,3229,1,0,1,6,false
3599,Guy Cooper (tennis),https://en.wikipedia.org/wiki/Guy_Cooper_(tennis),39.28,3564,1,7,0,5,false
3600,Thottempudi,https://en.wikipedia.org/wiki/Thottempudi,39.28,3161,2,11,0,2,false
3601,Vinjefjorden,https://en.wikipedia.org/wiki/Vinjefjorden,39.28,3165,1,10,0,5,false
3602,Melhania damarana,https://en.wikipedia.org/wiki/Melhania_damarana,39.28,2327,3,12,0,2,false
3603,Elminster's Ecologies Appendix II: The High Moor / The Serpent Hills,https://en.wikipedia.org/wiki/Elminster%27s_Ecologies_Appendix_II:_The_High_Moor_/_The_Serpent_Hills,39.3,3179,4,4,0,1,false
3604,SMK Raja Muda Musa,https://en.wikipedia.org/wiki/SMK_Raja_Muda_Musa,39.32,3359,1,16,0,3,false
3605,"Gumerovo, Kushnarenkovsky District, Republic of Bashkortostan","https://en.wikipedia.org/wiki/Gumerovo,_Kushnarenkovsky_District,_Republic_of_Bashkortostan",39.33,3344,2,6,0,3,false
3606,Dapaloides,https://en.wikipedia.org/wiki/Dapaloides,39.34,3742,1,8,0,4,false
3607,Kurshalino,https://en.wikipedia.org/wiki/Kurshalino,39.36,3355,2,6,0,3,false
3608,Toledo and Indiana Railway,https://en.wikipedia.org/wiki/Toledo_and_Indiana_Railway,39.36,3806,2,0,0,4,false
3609,Matarbari Island,https://en.wikipedia.org/wiki/Matarbari_Island,39.37,2283,4,3,0,3,false
3610,"Mrakovo, Gafuriysky District, Republic of Bashkortostan","https://en.wikipedia.org/wiki/Mrakovo,_Gafuriysky_District,_Republic_of_Bashkortostan",39.38,3358,2,6,0,3,false
3611,Vittana,https://en.wikipedia.org/wiki/Vittana,39.38,3345,1,7,0,6,false
3612,Diocese of Uruaçu,https://en.wikipedia.org/wiki/Diocese_of_Urua%C3%A7u,39.38,2996,4,10,0,0,false
3613,Teen Now,https://en.wikipedia.org/wiki/Teen_Now,39.39,2603,2,9,0,4,false
3614,Cortinarius caninus,https://en.wikipedia.org/wiki/Cortinarius_caninus,39.41,1407,4,10,2,1,false
3615,Behind the Barricades,https://en.wikipedia.org/wiki/Behind_the_Barricades,39.41,2669,4,8,0,1,false
3616,Adam of Bockenfield,https://en.wikipedia.org/wiki/Adam_of_Bockenfield,39.41,3372,3,0,0,3,false
3617,Governor of Cork,https://en.wikipedia.org/wiki/Governor_of_Cork,39.41,3257,2,0,0,6,false
3618,Past Lives (band),https://en.wikipedia.org/wiki/Past_Lives_(band),39.42,2947,4,6,0,1,false
3619,The Tell-Tale Step,https://en.wikipedia.org/wiki/The_Tell-Tale_Step,39.42,2684,3,9,0,2,false
3620,Tularia,https://en.wikipedia.org/wiki/Tularia,39.43,1359,3,9,1,3,false
3621,Arguendo,https://en.wikipedia.org/wiki/Arguendo,39.44,2750,3,0,0,5,false
3622,Davide Bellini,https://en.wikipedia.org/wiki/Davide_Bellini,39.46,4432,2,7,0,1,false
3623,Bašanija,https://en.wikipedia.org/wiki/Ba%C5%A1anija,39.47,2611,2,12,0,3,false
3624,Malta at the 2025 World Aquatics Championships,https://en.wikipedia.org/wiki/Malta_at_the_2025_World_Aquatics_Championships,39.47,3211,4,4,0,1,false
3625,Alcadia nobilis,https://en.wikipedia.org/wiki/Alcadia_nobilis,39.48,2375,3,12,0,2,false
3626,Veliki Dubovik,https://en.wikipedia.org/wiki/Veliki_Dubovik,39.48,3203,2,11,0,2,false
3627,Albanians in Slovakia,https://en.wikipedia.org/wiki/Albanians_in_Slovakia,39.48,3652,2,4,0,3,false
3628,Stevens,https://en.wikipedia.org/wiki/Stevens,39.48,3089,8,0,0,0,false
3629,Conversation Storm,https://en.wikipedia.org/wiki/Conversation_Storm,39.48,2629,5,0,0,2,false
3630,The Hague Centre for Strategic Studies,https://en.wikipedia.org/wiki/The_Hague_Centre_for_Strategic_Studies,39.5,3849,2,0,0,4,false
3631,Box-making game,https://en.wikipedia.org/wiki/Box-making_game,39.52,3406,3,0,0,3,false
3632,Isotricha intestinalis,https://en.wikipedia.org/wiki/Isotricha_intestinalis,39.53,2299,2,12,0,4,false
3633,Niall Creedon,https://en.wikipedia.org/wiki/Niall_Creedon,39.53,3467,2,16,0,1,false
3634,The Eagles' Brood,https://en.wikipedia.org/wiki/The_Eagles%27_Brood,39.53,2864,2,10,0,3,false
3635,Nicoll Russell Studios,https://en.wikipedia.org/wiki/Nicoll_Russell_Studios,39.55,3286,2,4,0,4,false
3636,1954 Southern Conference men's basketball tournament,https://en.wikipedia.org/wiki/1954_Southern_Conference_men%27s_basketball_tournament,39.58,3723,3,6,0,1,false
3637,Baudignan,https://en.wikipedia.org/wiki/Baudignan,39.59,2083,2,17,0,4,false
3638,Gustavson syndrome,https://en.wikipedia.org/wiki/Gustavson_syndrome,39.6,3826,1,6,0,5,false
3639,Doubt (1951 film),https://en.wikipedia.org/wiki/Doubt_(1951_film),39.61,2610,3,10,0,2,false
3640,Interprovincial Lottery Corporation,https://en.wikipedia.org/wiki/Interprovincial_Lottery_Corporation,39.61,2906,3,4,0,3,false
3641,The Grandview,https://en.wikipedia.org/wiki/The_Grandview,39.61,3231,2,11,0,2,false
3642,Zagornica,https://en.wikipedia.org/wiki/Zagornica,39.62,3235,2,11,0,2,false
3643,Sara Petersen (badminton),https://en.wikipedia.org/wiki/Sara_Petersen_(badminton),39.63,3517,2,15,0,1,false
3644,Matthew Scott (cricketer),https://en.wikipedia.org/wiki/Matthew_Scott_(cricketer),39.63,4084,1,14,0,2,false
3645,Victor Albert Sinclair,https://en.wikipedia.org/wiki/Victor_Albert_Sinclair,39.64,3667,1,9,0,4,false
3646,Pascal Carzaniga,https://en.wikipedia.org/wiki/Pascal_Carzaniga,39.64,2617,3,10,0,2,false
3647,Nathan Kahan,https://en.wikipedia.org/wiki/Nathan_Kahan,39.64,2912,2,7,0,4,false
3648,Sucre (disambiguation),https://en.wikipedia.org/wiki/Sucre_(disambiguation),39.65,3239,7,0,0,0,false
3649,Molotitsy,https://en.wikipedia.org/wiki/Molotitsy,39.66,3057,2,6,0,4,false
3650,Remzi Sedat İncesu,https://en.wikipedia.org/wiki/Remzi_Sedat_%C4%B0ncesu,39.67,4974,2,9,0,0,false
3651,"Nova Vas, Brtonigla","https://en.wikipedia.org/wiki/Nova_Vas,_Brtonigla",39.68,2767,2,11,0,3,false
3652,Dendronotus lacteus,https://en.wikipedia.org/wiki/Dendronotus_lacteus,39.68,2328,2,12,0,4,false
3653,Lou Jackson (footballer),https://en.wikipedia.org/wiki/Lou_Jackson_(footballer),39.68,3276,1,8,0,6,false
3654,"Port Williams, Washington","https://en.wikipedia.org/wiki/Port_Williams,_Washington",39.69,2895,2,10,0,3,false
3655,Tengiz Ugrekhelidze,https://en.wikipedia.org/wiki/Tengiz_Ugrekhelidze,39.7,3471,2,17,0,1,false
3656,Esmail Gavabar,https://en.wikipedia.org/wiki/Esmail_Gavabar,39.7,3678,1,9,0,4,false
3657,Joyce Treen,https://en.wikipedia.org/wiki/Joyce_Treen,39.7,3700,2,4,0,3,false
3658,"Timberland, Wisconsin","https://en.wikipedia.org/wiki/Timberland,_Wisconsin",39.7,3136,2,12,0,2,false
3659,"Aleksandar Petrović (basketball, born 1972)","https://en.wikipedia.org/wiki/Aleksandar_Petrovi%C4%87_(basketball,_born_1972)",39.7,3149,1,14,0,4,false
3660,Power Yoga,https://en.wikipedia.org/wiki/Power_Yoga,39.72,3335,2,0,0,6,false
3661,Jalognes,https://en.wikipedia.org/wiki/Jalognes,39.73,2176,3,18,0,2,false
3662,Mozota,https://en.wikipedia.org/wiki/Mozota,39.75,2953,3,12,0,1,false
3663,Luis Méndez (sport shooter),https://en.wikipedia.org/wiki/Luis_M%C3%A9ndez_(sport_shooter),39.77,3985,1,10,0,3,false
3664,South Carolina Institute of Archaeology and Anthropology,https://en.wikipedia.org/wiki/South_Carolina_Institute_of_Archaeology_and_Anthropology,39.79,4183,2,5,0,2,false
3665,"Harford, Devon","https://en.wikipedia.org/wiki/Harford,_Devon",39.8,3033,1,14,1,2,false
3666,Porschdorf,https://en.wikipedia.org/wiki/Porschdorf,39.81,2452,2,18,0,3,false
3667,Hyposerica submetallica,https://en.wikipedia.org/wiki/Hyposerica_submetallica,39.82,2002,3,12,0,3,false
3668,"List of mayors of Bentonville, Arkansas","https://en.wikipedia.org/wiki/List_of_mayors_of_Bentonville,_Arkansas",39.82,4290,1,0,0,7,false
3669,Meeting the Tenors,https://en.wikipedia.org/wiki/Meeting_the_Tenors,39.83,2328,3,9,0,3,false
3670,Ulabari,https://en.wikipedia.org/wiki/Ulabari,39.84,3288,1,10,0,5,false
3671,Waitsfield Village Historic District,https://en.wikipedia.org/wiki/Waitsfield_Village_Historic_District,39.84,3430,2,10,0,2,false
3672,Quadrumana,https://en.wikipedia.org/wiki/Quadrumana,39.85,4548,1,0,0,6,false
3673,Szymon Romać,https://en.wikipedia.org/wiki/Szymon_Roma%C4%87,39.85,3096,2,13,0,2,false
3674,Car-Nation,https://en.wikipedia.org/wiki/Car-Nation,39.86,5250,2,0,1,0,false
3675,2012 Morocco Tennis Tour – Casablanca,https://en.wikipedia.org/wiki/2012_Morocco_Tennis_Tour_%E2%80%93_Casablanca,39.86,3334,3,5,0,2,false
3676,Oskova,https://en.wikipedia.org/wiki/Oskova,39.86,3288,2,11,0,2,false
3677,Charles Dunster,https://en.wikipedia.org/wiki/Charles_Dunster,39.87,3632,3,2,0,2,false
3678,Death and the Maiden (The Verlaines song),https://en.wikipedia.org/wiki/Death_and_the_Maiden_(The_Verlaines_song),39.87,2767,3,6,1,1,false
3679,Equestrian statue of Marshal Mannerheim,https://en.wikipedia.org/wiki/Equestrian_statue_of_Marshal_Mannerheim,39.87,4065,1,5,0,5,false
3680,Turakpura,https://en.wikipedia.org/wiki/Turakpura,39.87,3290,2,11,0,2,false
3681,"Lovango Cay, U.S. Virgin Islands","https://en.wikipedia.org/wiki/Lovango_Cay,_U.S._Virgin_Islands",39.9,3951,1,0,1,4,false
3682,Ferrocarril Alcoy Gandia,https://en.wikipedia.org/wiki/Ferrocarril_Alcoy_Gandia,39.91,2879,5,0,1,0,false
3683,Andante ticket,https://en.wikipedia.org/wiki/Andante_ticket,39.91,3952,1,0,1,4,false
3684,Daniel Rezende,https://en.wikipedia.org/wiki/Daniel_Rezende,39.91,3953,2,2,0,3,false
3685,Andrew R. Jones,https://en.wikipedia.org/wiki/Andrew_R._Jones,39.92,3643,3,2,0,2,false
3686,1967 Saga gubernatorial election,https://en.wikipedia.org/wiki/1967_Saga_gubernatorial_election,39.94,2598,3,7,0,3,false
3687,Federico Laurito,https://en.wikipedia.org/wiki/Federico_Laurito,39.95,4605,1,24,0,1,false
3688,"Jania, Barpeta district","https://en.wikipedia.org/wiki/Jania,_Barpeta_district",39.98,1973,5,0,0,4,false
3689,"Urbanice, Poland","https://en.wikipedia.org/wiki/Urbanice,_Poland",39.99,2608,2,10,0,4,false
3690,Armando Alarcón,https://en.wikipedia.org/wiki/Armando_Alarc%C3%B3n,39.99,3077,4,6,0,1,false
3691,Ubaya Rameswara Kshetram,https://en.wikipedia.org/wiki/Ubaya_Rameswara_Kshetram,40.0,4090,3,0,0,2,false
3692,Do Raste,https://en.wikipedia.org/wiki/Do_Raste,40.0,2745,3,6,0,3,false
3693,Courtney's and Steel's Post Cemetery,https://en.wikipedia.org/wiki/Courtney%27s_and_Steel%27s_Post_Cemetery,40.0,3505,2,6,0,3,false
3694,Luc Viudès,https://en.wikipedia.org/wiki/Luc_Viud%C3%A8s,40.01,3497,1,1,0,10,false
3695,"List of wardens of All Souls College, Oxford","https://en.wikipedia.org/wiki/List_of_wardens_of_All_Souls_College,_Oxford",40.01,3408,2,0,0,6,false
3696,Gael Linn Cup 1977,https://en.wikipedia.org/wiki/Gael_Linn_Cup_1977,40.01,4504,2,3,0,2,false
3697,2025 Wimbledon Championships – Mixed invitation doubles,https://en.wikipedia.org/wiki/2025_Wimbledon_Championships_%E2%80%93_Mixed_invitation_doubles,40.01,5292,2,3,0,1,false
3698,West Coates,https://en.wikipedia.org/wiki/West_Coates,40.01,3037,2,0,3,3,false
3699,Józef Aleksander Lubomirski,https://en.wikipedia.org/wiki/J%C3%B3zef_Aleksander_Lubomirski,40.02,4421,2,8,0,1,false
3700,Mo Moorman,https://en.wikipedia.org/wiki/Mo_Moorman,40.03,4145,1,15,0,2,false
3701,Béthon,https://en.wikipedia.org/wiki/B%C3%A9thon,40.04,2478,2,19,0,3,false
3702,Pencarreg Halt railway station,https://en.wikipedia.org/wiki/Pencarreg_Halt_railway_station,40.05,3102,2,9,0,3,false
3703,Sergey Zastynchanu,https://en.wikipedia.org/wiki/Sergey_Zastynchanu,40.06,3911,3,10,0,0,false
3704,Marianne (1929 silent film),https://en.wikipedia.org/wiki/Marianne_(1929_silent_film),40.08,3265,3,10,0,1,false
3705,2013–14 MŠK Žilina season,https://en.wikipedia.org/wiki/2013%E2%80%9314_M%C5%A0K_%C5%BDilina_season,40.09,5323,2,3,0,1,false
3706,Khuda Muyaba,https://en.wikipedia.org/wiki/Khuda_Muyaba,40.09,3547,1,16,0,3,false
3707,Kentucky Route 338,https://en.wikipedia.org/wiki/Kentucky_Route_338,40.1,4143,2,10,0,1,false
3708,List of countries by number of millionaires,https://en.wikipedia.org/wiki/List_of_countries_by_number_of_millionaires,40.11,3545,3,0,0,3,false
3709,Kandurata Maroons,https://en.wikipedia.org/wiki/Kandurata_Maroons,40.11,5091,2,9,0,0,false
3710,Calliactis,https://en.wikipedia.org/wiki/Calliactis,40.12,2509,2,10,1,2,false
3711,John Craig (classicist),https://en.wikipedia.org/wiki/John_Craig_(classicist),40.13,3533,2,3,0,4,false
3712,Bowdichia,https://en.wikipedia.org/wiki/Bowdichia,40.14,3403,1,12,0,4,false
3713,Neoserica putaoana,https://en.wikipedia.org/wiki/Neoserica_putaoana,40.16,2169,3,11,0,3,false
3714,"Fair Hill, Maryland","https://en.wikipedia.org/wiki/Fair_Hill,_Maryland",40.16,4407,1,8,0,3,false
3715,2026 Western Athletic Conference softball tournament,https://en.wikipedia.org/wiki/2026_Western_Athletic_Conference_softball_tournament,40.17,3190,3,2,0,3,false
3716,Danny Kravitz,https://en.wikipedia.org/wiki/Danny_Kravitz,40.17,4106,1,10,0,3,false
3717,1952 Texas lieutenant gubernatorial election,https://en.wikipedia.org/wiki/1952_Texas_lieutenant_gubernatorial_election,40.18,4642,2,7,0,1,false
3718,The Original Leap Year,https://en.wikipedia.org/wiki/The_Original_Leap_Year,40.2,2461,3,6,0,4,false
3719,Hockeytvåan,https://en.wikipedia.org/wiki/Hockeytv%C3%A5an,40.2,4815,3,5,0,0,false
3720,"Hongxing Subdistrict, Baoding","https://en.wikipedia.org/wiki/Hongxing_Subdistrict,_Baoding",40.2,4551,1,11,0,2,false
3721,1819 New Jersey gubernatorial election,https://en.wikipedia.org/wiki/1819_New_Jersey_gubernatorial_election,40.2,3408,2,7,0,3,false
3722,Cloppenburg Speedway,https://en.wikipedia.org/wiki/Cloppenburg_Speedway,40.2,2765,2,7,0,5,false
3723,Postage stamps and postal history of the Southern Nigeria Protectorate,https://en.wikipedia.org/wiki/Postage_stamps_and_postal_history_of_the_Southern_Nigeria_Protectorate,40.2,2735,4,0,2,1,false
3724,4-hydroxybutanoyl-CoA dehydratase,https://en.wikipedia.org/wiki/4-hydroxybutanoyl-CoA_dehydratase,40.22,2953,1,15,0,5,false
3725,Lendal Chapel,https://en.wikipedia.org/wiki/Lendal_Chapel,40.22,3535,1,0,2,5,false
3726,WNNS,https://en.wikipedia.org/wiki/WNNS,40.23,2276,2,15,0,4,false
3727,Eanugu Ravinder Reddy,https://en.wikipedia.org/wiki/Eanugu_Ravinder_Reddy,40.23,3460,2,0,0,6,false
